rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
84,3.5,5.0,90.0,0.7893908353050055,True,ok,False,0.7592095295496427,0.9376498648460426,0.7408536585365854,63.342284681064314,109.23262839625957,90.54233347744538,6.0,8194.909252514113,1.0,70.80046026609166,26.56505117707799,1
85,1.5,4.5,120.0,0.7880484461974748,True,ok,False,0.7199837070005024,0.9009536951934355,0.8262195121951219,70.40293273990957,144.09398956623627,127.60901412471281,0.0,8602.80588326451,1.0,110.48731511472266,6.340191745909909,1
86,2.5,2.5,180.0,0.782134052878565,True,ok,False,0.7376309211587255,0.9438795468618647,0.7484756097560976,67.22643419142942,103.31443048122851,81.51465084456834,6.0,7543.034598216013,1.0,90.0,30.96375653207352,1
87,1.5,5.0,120.0,0.778444105591621,True,ok,False,0.7041755890894856,0.8970254576734155,0.823170731707317,73.24839396389258,147.82581521025526,131.6997772742931,0.0,9175.588242786558,1.0,112.0952091427793,5.710593137499643,1
88,3.0,4.0,60.0,0.7781454318837798,False,jitter>50000,False,0.7634468869696418,0.9440001858972334,0.6920731707317074,62.579560345464465,103.19982339762828,81.18487398056004,5.0,61516.213291085674,1.0,47.15635695640366,26.56505117707799,1
89,2.0,4.5,120.0,0.7761310638349227,True,ok,False,0.7770739627437054,0.9204399245104717,0.6783536585365854,60.126686706133036,125.58207171505181,111.52257656349772,17.0,4470.226140540706,1.0,104.63007725190404,12.528807709151511,1
90,4.0,4.5,90.0,0.7756828973663878,True,ok,False,0.736766163809263,0.9389381016990259,0.7317073170731707,67.38209051433266,108.00880338592539,87.17523050216414,10.0,4789.989101921408,1.0,63.80808027748721,33.690067525979785,1
91,3.5,5.0,60.0,0.7746297904432444,True,ok,False,0.7555751781846687,0.9461012506569892,0.6920731707317073,63.99646792675964,101.20381187586021,77.40798621985127,8.0,13114.336158901848,1.0,48.36142462055131,26.56505117707799,1
92,2.5,3.5,60.0,0.7744760020968133,True,ok,False,0.7648604955027767,0.9335519424588321,0.6844512195121951,62.3251108095002,113.12565466410942,90.08647446992909,7.0,39770.04510172608,1.0,48.01631881379589,23.198590513648185,1
93,3.5,3.5,120.0,0.7737836036376426,True,ok,False,0.73637087308561,0.9418627866937006,0.7240853658536586,67.45324284459019,105.23035264098439,86.75199826832093,5.0,19650.082978646962,1.0,75.52248781407006,35.53767779197438,1
94,3.5,3.0,180.0,0.7735915519150812,True,ok,False,0.787912240037438,0.9538174033842504,0.6295731707317073,58.17579679326115,93.87346678496219,78.07086978164132,13.0,24200.122592692853,1.0,81.20258929000894,39.8055710922652,1
95,3.0,3.5,60.0,0.7717126648587688,True,ok,False,0.7585874933173837,0.9445641031955064,0.6783536585365854,63.45425120287092,102.66410196426887,81.64045056310358,16.0,5312.304089591298,1.0,44.62132136407958,29.74488129694222,1
96,3.0,3.0,120.0,0.7713901324105997,True,ok,False,0.7191486567562648,0.9432253616257511,0.7439024390243902,70.55324178387232,103.93590645553647,83.01070588054837,6.0,8121.486672926951,1.0,75.52248781407006,33.690067525979785,1
97,3.0,3.5,120.0,0.7704320122258238,True,ok,False,0.7413962700843393,0.9422669468938807,0.7042682926829268,66.54867138481895,104.84640045081333,85.60468778261944,9.0,7687.511024614899,1.0,82.22437237487944,29.74488129694222,1
98,3.5,4.0,90.0,0.7701190484034499,True,ok,False,0.7356467271647594,0.9459296436175463,0.7103658536585366,67.5835891103433,101.36683856333104,78.76862545669827,9.0,7147.104473986858,1.0,64.30195626747476,32.005383208083494,1
99,3.0,2.5,180.0,0.7695774097564801,True,ok,False,0.7293990386359719,0.9451211595095441,0.7195121951219512,68.70817304552506,102.13489846593309,80.50849095297535,7.0,10373.242145947406,1.0,79.61114218453038,38.659808254090095,1
100,4.0,4.0,120.0,0.7641946627818318,False,jitter>50000,False,0.7348549266917597,0.9365798996187842,0.6981707317073171,67.72611319548328,110.249095362155,91.74143085870314,5.0,52823.33072646389,1.0,75.52248781407008,36.86989764584402,1
101,4.0,4.5,60.0,0.764174673246719,True,ok,False,0.7354337961427178,0.9350327783158247,0.698170731707317,67.62191669431083,111.71886059996653,88.10254951386531,6.0,36622.09469440467,1.0,43.888550965201816,33.690067525979785,1
102,2.5,3.0,120.0,0.7622486644287644,True,ok,False,0.7338983766868388,0.9338144535974566,0.6951219512195121,67.89829219636903,112.87626908241617,93.28694925758766,11.0,7303.110171703672,1.0,83.41055797302093,26.56505117707799,1
103,1.5,3.0,120.0,0.7617634855799167,True,ok,False,0.6977325023198891,0.9143337330754704,0.7667682926829269,74.40814958241995,131.38295357830322,107.7662557256819,4.0,8650.689158171685,1.0,101.53695903281547,9.462322208025617,1
104,4.0,5.0,90.0,0.761071943744446,True,ok,False,0.7071279757834897,0.9399788036537499,0.7317073170731707,72.71696435897185,107.02013652893771,81.94230268093207,8.0,6219.6716107958355,1.0,67.03032342765592,30.96375653207352,1
105,3.5,4.0,60.0,0.760476801199506,True,ok,False,0.7395163647162976,0.945208947865323,0.6722560975609756,66.88705435106644,102.0514995279432,77.43620150783975,9.0,13244.496678429188,1.0,44.20792594301601,32.005383208083494,1
106,3.0,3.0,60.0,0.7578958982173923,True,ok,False,0.7232579568987243,0.9363650866450292,0.6966463414634145,69.81356775822961,110.45316768722222,87.87125567675967,10.0,7917.3434097801055,1.0,41.40962210927084,33.690067525979785,1
107,2.5,3.0,60.0,0.757329068521522,True,ok,False,0.7268726849916741,0.9359270447625712,0.6890243902439024,69.16291670149866,110.86930747555748,86.82347513865072,9.0,9511.18335974328,1.0,45.17707757596975,26.56505117707799,1
108,1.5,5.0,90.0,0.756206313324971,True,ok,False,0.7412789691444885,0.9240231681538772,0.6692073170731707,66.56978555399205,122.17799025381665,101.58817899033068,17.0,4932.566572402137,1.0,85.26376375432812,5.710593137499643,1
109,3.0,3.0,90.0,0.7535410177788505,True,ok,False,0.7015681939767208,0.9390894820012312,0.7164634146341463,73.71772508419026,107.86499209883034,83.03761323424588,6.0,13225.042754138778,1.0,59.99999999999999,33.690067525979785,1
110,3.5,4.5,90.0,0.7524491875615281,True,ok,False,0.7622153590164359,0.9375002231933801,0.6128048780487805,62.80123537704153,109.37478796628888,91.3187435491137,18.0,10512.277511004975,1.0,67.85677929855194,29.054604099077146,1
111,4.0,5.0,60.0,0.7474233288415519,True,ok,False,0.7187610585347264,0.940976192992895,0.6661585365853658,70.62300946374924,106.0726166567497,76.95548264845084,11.0,11822.939788731874,1.0,45.96306405806085,30.96375653207352,1
112,4.0,4.0,60.0,0.746148011234274,False,jitter>50000,False,0.7256907791010497,0.9287082303699653,0.6585365853658537,69.37565976181106,117.7271811485329,93.76939406800304,7.0,104120.4805670383,1.0,41.40962210927087,36.86989764584402,1
113,4.5,5.0,120.0,0.7394699319727238,True,ok,False,0.7241960401202099,0.9356400473679721,0.6341463414634146,69.64471277836222,111.14195500042648,90.7029929226705,13.0,19098.597712141982,1.0,80.13829048680303,34.99202019855866,1
114,4.5,4.5,120.0,0.7369990077541063,True,ok,False,0.7072684364763837,0.9267324841649384,0.6600609756097561,72.69168143425092,119.60414004330862,99.89118657312757,9.0,27116.721109325317,1.0,75.52248781407006,37.874983651098205,1
115,4.0,4.0,90.0,0.7356111862536778,True,ok,False,0.687432522921426,0.9373709654282387,0.6814024390243902,76.26214587414331,109.49758284317313,82.90264879275924,8.0,23176.79128997667,1.0,60.00000000000001,36.86989764584402,1
116,1.5,3.0,60.0,0.735316799908471,False,jitter>50000,False,0.7339029117948905,0.8608815981039092,0.6539634146341463,67.89747587691973,182.16248180128625,161.5187739693881,6.0,196163.42183531437,1.0,53.13010235415597,9.462322208025617,1
117,3.5,3.0,60.0,0.7339088063781765,True,ok,False,0.6559871797711857,0.9274419361214543,0.7347560975609757,81.92230764118658,118.93016068461843,90.88721660559314,5.0,12570.628476269008,0.8666666666666667,37.97909853282036,39.8055710922652,1
118,4.5,4.5,90.0,0.7338150458676913,True,ok,False,0.660889625921413,0.9307231157544359,0.7240853658536586,81.03986733414567,115.81304003328586,89.25192079587116,6.0,11412.382895516335,1.0,60.00000000000001,37.874983651098205,1
119,2.5,2.5,150.0,0.7284417033804695,True,ok,False,0.6902149305810585,0.9288663124009209,0.6585365853658536,75.76131249540947,117.57700321912506,93.41561483190083,8.0,48775.286005464855,1.0,86.15903428374189,30.96375653207352,1
120,3.5,3.5,90.0,0.7258115112342491,True,ok,False,0.6850825187937416,0.9376927226015259,0.6524390243902439,76.68514661712652,109.19191352855034,83.50691710047073,12.0,13204.19887578015,1.0,60.00000000000001,35.53767779197438,1
121,3.5,3.5,60.0,0.7256706055581321,True,ok,False,0.6978018999144636,0.9326287658093795,0.6341463414634146,74.39565801539655,114.0026724810895,87.3214194183593,12.0,29772.68926986867,1.0,41.40962210927086,35.53767779197438,1
122,3.5,3.0,120.0,0.7186256546302912,True,ok,False,0.650568025093369,0.9285984543204724,0.6920731707317073,82.89775548319359,117.83146839555125,94.8613674651829,7.0,29320.883311602138,1.0,68.61051667381506,39.8055710922652,1
123,1.5,3.0,90.0,0.716168407141973,False,jitter>50000,False,0.7196921764879025,0.9058493993681576,0.5838414634146342,70.45540823217753,139.4430706002503,117.52585218454382,16.0,78117.04603524119,1.0,78.46304096718453,9.462322208025617,1
124,4.5,4.5,60.0,0.709740166247564,False,jitter>50000,False,0.6571161501820776,0.9272519191972602,0.6524390243902439,81.71909296722603,119.1106767626028,85.28917733202843,8.0,55863.34019457889,1.0,41.40962210927086,37.874983651098205,1
125,4.5,5.0,60.0,0.7096650563842914,False,jitter>50000,False,0.6742695856745949,0.9137183909057022,0.6326219512195121,78.63147457857292,131.967528639583,100.10980960058765,8.0,155437.19016158066,1.0,43.634464924701625,34.99202019855866,1
126,5.0,5.0,120.0,0.7055262677505232,False,jitter>50000,False,0.6728108807304972,0.9126773076580801,0.6219512195121951,78.8940414685105,132.95655772482394,108.25352146052442,10.0,96656.06106101112,1.0,75.52248781407008,38.659808254090095,1
127,2.0,3.0,60.0,0.7046628714898554,False,jitter>50000,False,0.7129040974640853,0.8790114308622345,0.5746951219512195,71.67726245646465,164.93914068087713,143.55623329068916,15.0,158372.11007684932,1.0,49.16778297253094,18.43494882292201,1
128,3.0,2.5,120.0,0.7007180829467471,False,jitter>50000,False,0.643325345298044,0.9143319295374058,0.6539634146341463,84.20143784635209,131.38466693946438,106.05666590893654,8.0,55829.574136481984,1.0,67.34099301663021,38.659808254090095,1
129,2.0,2.5,150.0,0.7005565143549166,False,jitter>50000,False,0.6561642953574282,0.8928596382590612,0.6463414634146342,81.89042683566294,151.78334365389182,124.41329309702621,8.0,81340.33938468597,0.8,97.92173991239194,21.80140948635181,1
130,1.5,2.5,90.0,0.6854604959302208,True,ok,False,0.6210564496562035,0.8960028189252295,0.6524390243902438,88.20983906188336,148.79732202103202,119.19569615901847,9.0,38628.779645052455,1.0,74.65052298299187,11.309932474020215,1
131,2.5,2.5,90.0,0.6823268352826741,True,ok,False,0.6222949709385455,0.9138235783352997,0.6280487804878049,87.98690523106181,131.86760058146524,98.88885801182454,13.0,25875.03756720752,1.0,60.00000000000001,30.96375653207352,1
132,2.0,2.5,120.0,0.6776763775741904,True,ok,False,0.5977504534358691,0.910774046964206,0.6554878048780487,92.40491838154357,134.76465538400436,105.69897986668727,10.0,26583.63681843319,1.0,85.10293679227723,21.80140948635181,1
133,3.0,2.5,150.0,0.6691632162315403,False,jitter>50000,False,0.6508479848048188,0.8520802654871178,0.5777439024390244,82.84736273513262,190.52374778723808,165.83508670697944,12.0,260528.81678649492,1.0,76.3944954800035,38.659808254090095,1
134,3.0,2.5,90.0,0.6649887427015793,True,ok,False,0.5939231508047745,0.9186419340569353,0.6143292682926829,93.09383285514059,127.29016264591148,93.20183683536051,13.0,41899.10439488773,1.0,53.831357652421254,38.659808254090095,1
135,2.5,2.5,120.0,0.6642989216878308,False,jitter>50000,False,0.6236636175454051,0.8842867840878362,0.5853658536585366,87.74054884182708,159.92755511655565,131.60446604835852,15.0,102255.76278603595,1.0,75.52248781407008,30.96375653207352,1
136,3.0,2.5,60.0,0.6530214239257273,True,ok,False,0.5449050469140654,0.9081798681971316,0.663109756097561,101.91709155546823,137.229125212725,105.66522767078494,8.0,42395.87353823031,0.8666666666666667,37.337001659844645,38.659808254090095,1
137,3.5,3.0,90.0,0.6429663365184786,False,jitter>50000,False,0.5907089066736108,0.8943094159083662,0.5625,93.67239679875006,150.40605488705208,118.74822885083285,16.0,189309.34270760205,1.0,54.79731643181306,39.8055710922652,1
138,5.0,5.0,60.0,0.6395919405956547,False,jitter>50000,False,0.5852132029799944,0.9026096223575564,0.5548780487804877,94.66162346360102,142.52085876032143,100.6568929330539,17.0,139161.12764623397,1.0,41.40962210927087,38.659808254090095,1
139,2.5,2.5,60.0,0.6393989764445063,True,ok,False,0.5508209265753192,0.9053084194427696,0.6097560975609756,100.85223321644254,139.95700152936882,112.36309374427869,13.0,48491.6478270858,1.0,41.40962210927087,30.96375653207352,1
140,5.0,5.0,90.0,0.6286521175840203,False,jitter>50000,False,0.5509704304353991,0.8832125606120913,0.5884146341463414,100.82532252162817,160.9480674185132,125.38712342694728,11.0,257499.0181160857,1.0,60.00000000000001,38.659808254090095,1
141,2.0,2.5,60.0,0.6200924807398427,False,jitter>50000,False,0.6175633124477262,0.7676821713603861,0.5259146341463414,88.83860375940928,270.70193720763325,244.89959761267158,17.0,434740.2925490734,1.0,45.96306405806085,21.80140948635181,1
142,1.5,2.0,120.0,0.5994772793449634,True,ok,False,0.4220863627918769,0.8766217092573199,0.7103658536585367,124.02445469746216,167.2093762055462,127.56212381436599,5.0,37004.56518896394,0.9333333333333333,87.70755722404411,14.036243467926479,1
143,2.0,2.5,90.0,0.5975597806891242,False,jitter>50000,False,0.5365767765230057,0.8414789133576193,0.5365853658536585,103.41618022585897,200.59503231026167,170.12134114082968,20.0,165280.65873148385,1.0,67.03032342765592,21.80140948635181,1
144,2.5,2.0,150.0,0.5956584556596534,False,jitter>50000,False,0.5067067310470746,0.8586291092171654,0.5685975609756098,108.79278841152657,184.30234624369294,151.53424262222828,16.0,143002.6931660398,1.0,74.22889435253646,36.86989764584402,1
145,2.0,1.5,180.0,0.5916246989671108,False,jitter>50000,False,0.4857415486878358,0.8337086475062082,0.6067073170731707,112.56652123618956,207.97678486910215,173.26131220391468,12.0,89726.76803457501,0.8666666666666667,73.73979529168804,33.690067525979785,1
146,1.5,2.5,120.0,0.58715364407009,False,jitter>50000,False,0.5367701389064362,0.784391653572164,0.5396341463414633,103.38137499684147,254.82792910644426,226.27402393521487,17.0,245883.0426998371,1.0,95.90856184597654,11.309932474020215,1
147,1.5,2.5,60.0,0.5841557519700175,False,jitter>50000,False,0.49581999427006823,0.807753164418819,0.5823170731707317,110.75240103138772,232.634493802122,201.01589148294494,11.0,320710.3152130588,1.0,50.776067601399546,11.309932474020215,1
148,2.0,2.0,150.0,0.5811774863737811,False,jitter>50000,False,0.4996772327712287,0.792365081648151,0.5762195121951219,110.05809810117883,247.2531724342565,213.92834642973133,12.0,293572.98747818376,0.8666666666666667,86.15903428374187,26.56505117707799,1
149,2.5,2.0,180.0,0.5793984563163829,False,jitter>50000,False,0.5299408249077652,0.79012802419055,0.5213414634146342,104.61065151660226,249.3783770189775,216.0323343636894,19.0,303892.21580700605,1.0,77.31961650818018,36.86989764584402,1
150,1.5,2.0,90.0,0.5773087590600775,False,jitter>50000,False,0.4370908884029,0.8357373060004547,0.6387195121951219,121.323640087478,206.04955929956807,184.63468947012421,8.0,105622.67461219715,1.0,68.89980397590698,14.036243467926479,1
151,2.0,2.0,120.0,0.5420772798911713,False,jitter>50000,False,0.41655587459761956,0.8183869568642462,0.5670731707317073,125.01994257242848,222.53239097896613,188.46509826462437,15.0,237534.69816973901,1.0,75.52248781407008,26.56505117707799,1
152,2.0,2.0,60.0,0.5170334022180605,False,jitter>50000,False,0.33446072137607086,0.8160883783818329,0.6219512195121951,139.79707015230724,224.71604053725878,195.92134255993022,9.0,124983.53484898512,1.0,41.40962210927087,26.56505117707799,1
153,1.5,2.0,60.0,0.5117661725789272,False,jitter>50000,False,0.3802575755608602,0.7690100947241926,0.5594512195121951,131.55363639904516,269.44041001201714,245.85031281007076,16.0,196861.3214414337,1.0,47.15635695640366,14.036243467926479,1
154,2.0,2.0,180.0,0.5113031073484657,False,"offset>300,jitter>50000",False,0.4531284378251658,0.6439688324233165,0.5198170731707317,118.43688119147015,388.2296091978493,361.331116005097,17.0,593872.9239666692,0.6,90.0,26.56505117707799,1
155,2.0,1.5,150.0,0.5039192893057817,False,jitter>50000,False,0.3943915269106793,0.7058737268131857,0.5518292682926829,129.00952515607773,329.41995952747357,291.4817625535995,13.0,523137.1336326664,1.0,70.83856930212471,33.690067525979785,1
156,2.5,2.0,90.0,0.4957561020005786,False,jitter>50000,False,0.34919673289869907,0.7894777021463896,0.5442073170731707,137.14458807823416,249.99618296092996,219.81237569341906,16.0,368776.4581047281,1.0,52.42813068030234,36.86989764584402,1
157,2.5,2.0,60.0,0.494840008841293,False,jitter>50000,False,0.3532487066997335,0.7839136433107899,0.538109756097561,136.41523279404797,255.28203885474954,225.88582300287686,17.0,251224.81845504645,0.8666666666666667,36.40152052906664,36.86989764584402,1
158,2.5,2.0,120.0,0.48775770014861264,False,jitter>50000,False,0.38423589304749506,0.7213390120267649,0.5045731707317073,130.8375392514509,314.7279385745734,273.9548426211525,23.0,602718.9319905752,1.0,65.50372094882177,36.86989764584402,1
159,2.0,2.0,90.0,0.4344156063274599,False,jitter>50000,False,0.2511312700986764,0.7485181490735354,0.5304878048780488,154.79637138223825,288.90775838014133,245.24084143680173,19.0,240320.23256970255,1.0,60.00000000000001,26.56505117707799,1
160,1.5,1.5,120.0,0.4252142110946346,False,"offset>300,jitter>50000",False,0.2710428026343362,0.6252933171800155,0.548780487804878,151.21229552581948,405.9713486789854,381.8003748150468,15.0,502365.7053528227,0.9333333333333333,75.52248781407006,18.43494882292201,1
161,2.0,1.5,120.0,0.4110912786823173,False,jitter>50000,False,0.1964946812876412,0.7090367633632152,0.5701219512195121,164.63095736822459,326.4150748049455,283.35698143761095,12.0,426232.1385036785,1.0,62.612892497346095,33.690067525979785,1
162,2.0,1.5,90.0,0.3779104053667893,False,"offset>300,jitter>50000",False,0.2145053997675581,0.5872824298540761,0.510670731707317,161.38902804183954,442.0816916386277,404.6282841861748,18.0,807657.4871312435,1.0,50.20818050044277,33.690067525979785,1
163,1.5,1.5,60.0,0.3392541381779598,False,"offset>300,jitter>50000",False,0.09586394353632591,0.6814583930245939,0.5167682926829268,182.74449016346134,352.61452662663584,324.1766178035999,18.0,510664.58396724437,1.0,41.40962210927084,18.43494882292201,1
164,1.5,1.5,90.0,0.30885172061676147,False,"offset>300,jitter>50000",False,0.13161338347201984,0.45379221757448945,0.5076219512195121,176.30959097503643,568.897393304235,571.0621288143636,18.0,1358206.0807985265,1.0,59.99999999999999,18.43494882292201,1
165,2.0,1.5,60.0,0.2458299821796262,False,"offset>300,jitter>50000",False,0.0,0.4722901548005702,0.5045731707317073,203.41208673476888,551.3243529394583,512.9968543074818,19.0,1080844.6265366548,0.8666666666666667,34.91520624744419,33.690067525979785,1
